hp_x0,hp_x1,hp_x2,hp_x3,hp_x4,hp_x5,metric_valid_error,metric_train_error,metric_runtime,metric_elapsed_time,metric_latency,metric_flops,metric_params
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,0.36769998,0.099020004,23.639133,4727.831,0.015060491,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,none,0.4093,0.24457,19.766487,3953.3079,0.013560229,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,0.3752,0.23202,24.271887,4854.386,0.017305281,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,0.3307,0.0262,27.664442,5532.901,0.019473756,86.4321,0.621236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,skip_connect,0.3713,0.24456,22.153069,4430.6113,0.012983124,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,0.34215,0.03496,26.415709,5283.136,0.021971729,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,none,0.3321,0.04918,23.630928,4726.18,0.016497493,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,avg_pool_3x3,0.40565,0.30673,18.647533,3729.5024,0.014305485,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,nor_conv_3x3,0.3437,0.05624,22.88597,4577.1914,0.014823477,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,skip_connect,0.3882,0.2954,17.15122,3430.2383,0.01380456,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,nor_conv_1x1,0.3618,0.09886,20.973454,4194.688,0.016850498,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,none,0.36690003,0.21059,17.913874,3582.767,0.013343692,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,0.4169,0.30262,23.093918,4618.785,0.016312096,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,0.3407,0.03376,26.526798,5305.3687,0.01822314,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,0.3865,0.29456,21.029678,4205.9453,0.014090154,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,0.3485,0.06386,25.856834,5171.3774,0.018112836,23.51754,0.191156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,0.3533,0.10402,22.326782,4465.3433,0.018915018,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,0.4303,0.32226,19.415537,3883.1057,0.01282243,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,0.355,0.04664,22.877832,4575.5757,0.01639039,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,none,skip_connect,0.3966,0.2913,17.667227,3533.447,0.013438556,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,none,nor_conv_1x1,0.3695,0.08708,21.35904,4271.813,0.01565708,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,none,none,0.5312,0.47494,18.47858,3695.7134,0.013288313,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,0.3785,0.07774,24.052853,4810.557,0.016464574,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,0.3138,0.02848,28.757034,5751.4,0.01886004,86.4321,0.621236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,skip_connect,0.3311,0.05406,23.065983,4613.192,0.01648897,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,0.3242,0.04984,27.267464,5453.5063,0.01785511,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,none,0.3262,0.09754,23.290796,4658.161,0.014842961,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,0.3617,0.05576,27.97198,5594.4,0.01880915,86.4321,0.621236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,0.3056,0.01496,30.658646,6131.7363,0.020775063,121.82154,0.864276
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,skip_connect,0.32635,0.02602,25.94773,5189.55,0.016438313,86.4321,0.621236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,0.3012,0.0201,29.907837,5981.5513,0.02235749,90.36426,0.649236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,none,0.3115,0.0296,26.021261,5204.259,0.017742898,86.4321,0.621236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,avg_pool_3x3,0.3596,0.07297,22.820639,4564.125,0.01775392,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,0.30495,0.0274,25.678234,5135.645,0.02090331,86.4321,0.621236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,skip_connect,0.33195,0.05155,20.768934,4153.797,0.015811093,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_1x1,0.31375,0.04586,25.158365,5031.6724,0.016683022,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,none,0.32099998,0.08393,21.60579,4321.154,0.015645418,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,0.3703,0.06238,26.250198,5250.036,0.015056729,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,0.308,0.02532,29.867922,5973.5996,0.021426179,90.36426,0.649236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect,0.32825,0.04457,24.145441,4829.0938,0.019488096,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,0.3065,0.0389,28.056906,5611.3906,0.021575669,58.90698,0.434196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,none,0.3185,0.05792,25.509943,5101.985,0.018585917,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,avg_pool_3x3,0.3577,0.06814,23.17483,4634.962,0.016865527,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_3x3,0.3109,0.0274,26.122747,5224.5474,0.015482929,86.4321,0.621236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,skip_connect,0.3319,0.0439,20.74566,4149.124,0.015971355,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,0.3187,0.04304,25.521149,5104.229,0.018543633,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,none,0.326,0.08872,22.077852,4415.572,0.017450519,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,avg_pool_3x3,0.3783,0.2854,19.042234,3808.447,0.015280564,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_3x3,0.31735,0.0476,22.916445,4583.298,0.016750183,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,skip_connect,0.3795,0.28974,17.130878,3426.1726,0.013545592,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_1x1,0.3362,0.11994,21.965216,4393.055,0.016550157,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,none,0.3572,0.20874,17.882095,3576.4163,0.014461173,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,avg_pool_3x3,0.3612,0.2169,22.174845,4434.9634,0.01597651,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,0.304,0.01414,26.431568,5286.321,0.01961025,86.4321,0.621236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,0.3602,0.22172,20.402832,4080.5664,0.016463373,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1,0.30515,0.028110001,25.293818,5058.7593,0.017981265,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,none,0.31164998,0.04903,21.11479,4222.9517,0.017074373,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,avg_pool_3x3,0.3888,0.28266,17.173666,3434.7285,0.014149096,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_3x3,0.3155,0.0483,21.214098,4242.8203,0.01564715,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,skip_connect,0.3855,0.2966,14.700277,2940.0527,0.013543765,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_1x1,0.33135,0.1252,19.805435,3961.0842,0.01566279,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,none,0.3534,0.239,16.44415,3288.8223,0.013161461,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,avg_pool_3x3,0.3793,0.26981997,21.159325,4231.872,0.016907645,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,nor_conv_3x3,0.3108,0.03292,25.179089,5035.83,0.017796597,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,skip_connect,0.3791,0.2887,19.302965,3860.5955,0.014013384,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,nor_conv_1x1,0.324,0.08826,24.100029,4820.0117,0.017661942,23.51754,0.191156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,none,0.3329,0.16006,20.495289,4099.063,0.01557094,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,none,avg_pool_3x3,0.3862,0.27986,17.546167,3509.2295,0.014926606,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,none,nor_conv_3x3,0.3141,0.04118,21.44447,4288.9023,0.016193138,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,none,skip_connect,0.3742,0.2762,16.078873,3215.7717,0.013880994,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,none,nor_conv_1x1,0.33125,0.11281,20.606562,4121.3013,0.016210623,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,skip_connect,none,none,0.4222,0.37198,16.646706,3329.3447,0.014335249,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,0.3756,0.10852,22.877674,4575.5317,0.016348984,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,0.3101,0.04922,27.53712,5507.4224,0.018925516,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,skip_connect,0.34705,0.10005,21.509754,4301.9526,0.015499996,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,0.338,0.11714,25.804016,5160.8037,0.018368999,23.51754,0.191156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,none,0.3492,0.19124,22.781889,4556.3813,0.01669179,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,0.3751,0.06812,26.404655,5280.928,0.017124733,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,0.3016,0.02218,29.785364,5957.063,0.02017074,90.36426,0.649236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,skip_connect,0.3309,0.03924,24.653679,4930.731,0.01739142,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,0.2958,0.03738,29.59062,5918.132,0.020836469,58.90698,0.434196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,none,0.32085,0.08072,24.916039,4983.204,0.017760834,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,avg_pool_3x3,0.3694,0.10162,21.311937,4262.393,0.017271128,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,nor_conv_3x3,0.3059,0.05602,24.611626,4922.325,0.018955747,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,skip_connect,0.3501,0.09274,19.597944,3919.5828,0.016523335,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,nor_conv_1x1,0.3449,0.13406,23.44026,4688.052,0.01874076,23.51754,0.191156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,none,0.3697,0.27298,20.323181,4064.6453,0.015887763,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,0.3563,0.08298,25.50447,5100.8867,0.017746866,23.51754,0.191156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,0.2989,0.0488,29.419296,5883.861,0.022038592,58.90698,0.434196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,skip_connect,0.3403,0.08026,22.324867,4464.977,0.01749181,23.51754,0.191156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,0.3273,0.10868,27.639376,5527.8677,0.022440111,27.4497,0.219156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,none,0.3509,0.20738,24.324305,4864.852,0.018847398,23.51754,0.191156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,none,avg_pool_3x3,0.3609,0.08514,21.93374,4386.7534,0.016740944,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,none,nor_conv_3x3,0.3139,0.0557,24.887053,4977.409,0.016789582,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,none,skip_connect,0.3368,0.08234,19.6367,3927.343,0.015965233,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,none,nor_conv_1x1,0.3393,0.13324,23.97022,4794.0435,0.018041797,23.51754,0.191156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,none,none,0.3817,0.28538,20.382128,4076.419,0.015183396,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,avg_pool_3x3,avg_pool_3x3,0.409,0.162,19.528225,3905.652,0.013651384,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,avg_pool_3x3,nor_conv_3x3,0.3354,0.07909,23.491383,4698.2764,0.01730195,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,avg_pool_3x3,skip_connect,0.3594,0.11628,17.879791,3575.9634,0.014354574,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,avg_pool_3x3,nor_conv_1x1,0.3676,0.15792,22.976393,4595.2773,0.01541241,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,avg_pool_3x3,none,0.4305,0.2748,17.981922,3596.3865,0.014499379,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,nor_conv_3x3,avg_pool_3x3,0.3622,0.07542,22.678864,4535.776,0.015829293,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,nor_conv_3x3,nor_conv_3x3,0.3136,0.04712,26.619804,5323.956,0.01838621,86.4321,0.621236
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,nor_conv_3x3,skip_connect,0.3376,0.04942,21.484516,4296.9106,0.016497197,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,nor_conv_3x3,nor_conv_1x1,0.3475,0.08556,25.513596,5102.7266,0.021772606,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,nor_conv_3x3,none,0.3608,0.16924,21.95511,4391.018,0.017878974,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,skip_connect,avg_pool_3x3,0.3902,0.13086,17.956734,3591.354,0.0136319045,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,skip_connect,nor_conv_3x3,0.3053,0.06874,21.935013,4387.009,0.016799537,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,skip_connect,skip_connect,0.3518,0.12102,15.8643465,3172.8645,0.012782463,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,skip_connect,nor_conv_1x1,0.3496,0.15002,20.153376,4030.6672,0.016965078,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,skip_connect,none,0.38099998,0.28356,16.36849,3273.6938,0.014453769,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,nor_conv_1x1,avg_pool_3x3,0.3921,0.11972,21.577112,4315.4272,0.017223477,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,nor_conv_1x1,nor_conv_3x3,0.3644,0.12516,25.383062,5076.621,0.023255758,54.97482,0.406196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,nor_conv_1x1,skip_connect,0.3456,0.09322,20.080383,4016.0676,0.017509354,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,nor_conv_1x1,nor_conv_1x1,0.3403,0.13316,24.394737,4878.9453,0.01778845,23.51754,0.191156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,nor_conv_1x1,none,0.428,0.35492,20.994835,4198.971,0.01585751,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,none,avg_pool_3x3,0.4159,0.14186,17.821938,3564.393,0.014378433,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,none,nor_conv_3x3,0.3621,0.12984,22.162836,4432.5645,0.017367778,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,none,skip_connect,0.3575,0.10032,16.617067,3323.4226,0.017532455,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,none,nor_conv_1x1,0.3999,0.23414,20.806393,4161.2783,0.016823636,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,none,none,none,0.99,0.99,16.936848,3387.3652,0.01452389,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,0.5025,0.45863003,17.593792,3518.753,0.012124287,11.72106,0.107156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,0.3883,0.18652,21.321943,4264.393,0.013668682,47.1105,0.350196
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3,skip_connect,0.4869,0.44648,15.927259,3185.4495,0.012006151,11.72106,0.107156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,0.4139,0.23376,20.098726,4019.7383,0.014288247,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3,none,0.3939,0.22772,16.686794,3337.3545,0.012337784,11.72106,0.107156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,0.3737,0.24284,21.524857,4304.9775,0.0141933095,47.1105,0.350196
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,0.3398,0.03248,24.25189,4850.383,0.018604266,82.49994,0.593236
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,nor_conv_3x3,skip_connect,0.3756,0.23716,19.068937,3813.7803,0.01432202,47.1105,0.350196
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,0.3416,0.04354,23.253971,4650.7896,0.016739203,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,nor_conv_3x3,none,0.3433,0.05144,20.06382,4012.7559,0.013290238,47.1105,0.350196
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,skip_connect,avg_pool_3x3,0.4889,0.44506,15.861591,3172.3152,0.012162081,11.72106,0.107156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,skip_connect,nor_conv_3x3,0.35815,0.1447,19.738474,3947.7021,0.013544493,47.1105,0.350196
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,skip_connect,skip_connect,0.4682,0.41592,13.747998,2749.605,0.011138858,11.72106,0.107156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,skip_connect,nor_conv_1x1,0.3639,0.17786,17.934502,3586.9036,0.014117492,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,skip_connect,none,0.3712,0.2112,14.886881,2977.3792,0.012724987,11.72106,0.107156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,0.4011,0.29786,19.507526,3901.511,0.013650007,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,0.3487,0.0623,23.147196,4629.437,0.016820215,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,nor_conv_1x1,skip_connect,0.4072,0.31,17.801847,3560.363,0.013408418,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,0.3513,0.09184,21.919369,4383.878,0.017208006,19.58538,0.163156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,nor_conv_1x1,none,0.3522,0.10656,18.32466,3664.9382,0.0155075,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,none,avg_pool_3x3,0.5903,0.55898,15.982331,3196.4717,0.013396276,11.72106,0.107156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,none,nor_conv_3x3,0.4197,0.24739,19.1695,3833.8965,0.013113658,47.1105,0.350196
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,none,skip_connect,0.5472,0.51644,14.111806,2822.363,0.012030416,11.72106,0.107156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,none,nor_conv_1x1,0.4595,0.32508,18.432386,3686.4749,0.013740116,15.65322,0.135156
nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,none,none,0.5225,0.47232,15.143926,3028.7922,0.013348434,11.72106,0.107156
nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,0.36589998,0.16305,20.720926,4144.188,0.01460584,47.1105,0.350196
nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,0.3208,0.07124,24.764742,4952.9395,0.016420761,82.49994,0.593236
nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,avg_pool_3x3,skip_connect,0.3431,0.1167,18.721777,3744.3484,0.014309082,47.1105,0.350196
nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,0.3258,0.08254,24.151085,4830.2153,0.016426686,51.04266,0.378196
nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,avg_pool_3x3,none,0.3342,0.09512,20.315336,4063.0745,0.014062864,47.1105,0.350196
nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,0.3421,0.04398,23.977947,4795.597,0.017235372,82.49994,0.593236
nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,0.2981,0.02066,27.962793,5592.57,0.021355232,117.88938,0.836276
nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,nor_conv_3x3,skip_connect,0.3268,0.0238,21.97066,4394.138,0.017187277,82.49994,0.593236
nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,0.3063,0.02494,26.26875,5253.7466,0.018390723,86.4321,0.621236
nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,nor_conv_3x3,none,0.3099,0.02916,22.622475,4524.503,0.015479101,82.49994,0.593236
